0,-0.025855,9.6184e-17
0.010025,-0.026164,-0.012367
0.02005,-0.026471,-0.024732
0.030075,-0.026775,-0.03709
0.0401,-0.027075,-0.049439
0.050125,-0.027372,-0.061776
0.06015,-0.027666,-0.074097
0.070175,-0.027955,-0.0864
0.080201,-0.028241,-0.098682
0.090226,-0.028522,-0.11094
0.10025,-0.028799,-0.12317
0.11028,-0.029071,-0.13537
0.1203,-0.029338,-0.14753
0.13033,-0.0296,-0.15966
0.14035,-0.029857,-0.17175
0.15038,-0.030108,-0.1838
0.1604,-0.030353,-0.1958
0.17043,-0.030592,-0.20775
0.18045,-0.030824,-0.21965
0.19048,-0.03105,-0.2315
0.2005,-0.03127,-0.24329
0.21053,-0.031482,-0.25502
0.22055,-0.031687,-0.26668
0.23058,-0.031884,-0.27828
0.2406,-0.032073,-0.28981
0.25063,-0.032254,-0.30127
0.26065,-0.032427,-0.31266
0.27068,-0.032591,-0.32396
0.2807,-0.032747,-0.33519
0.29073,-0.032892,-0.34633
0.30075,-0.033029,-0.35739
0.31078,-0.033155,-0.36836
0.3208,-0.033272,-0.37924
0.33083,-0.033378,-0.39002
0.34085,-0.033474,-0.4007
0.35088,-0.033558,-0.41129
0.3609,-0.033631,-0.42178
0.37093,-0.033693,-0.43216
0.38095,-0.033742,-0.44243
0.39098,-0.03378,-0.45259
0.401,-0.033805,-0.46265
0.41103,-0.033817,-0.47258
0.42105,-0.033816,-0.4824
0.43108,-0.033802,-0.4921
0.4411,-0.033773,-0.50168
0.45113,-0.033731,-0.51113
0.46115,-0.033674,-0.52046
0.47118,-0.033603,-0.52966
0.4812,-0.033516,-0.53872
0.49123,-0.033414,-0.54766
0.50125,-0.033296,-0.55645
0.51128,-0.033162,-0.56511
0.5213,-0.033012,-0.57363
0.53133,-0.032845,-0.58201
0.54135,-0.03266,-0.59024
0.55138,-0.032459,-0.59832
0.5614,-0.032239,-0.60626
0.57143,-0.032001,-0.61405
0.58145,-0.031745,-0.62168
0.59148,-0.03147,-0.62916
0.6015,-0.031176,-0.63649
0.61153,-0.030862,-0.64366
0.62155,-0.030528,-0.65066
0.63158,-0.030174,-0.65751
0.6416,-0.029799,-0.66419
0.65163,-0.029404,-0.67071
0.66165,-0.028987,-0.67706
0.67168,-0.028548,-0.68325
0.6817,-0.028087,-0.68926
0.69173,-0.027604,-0.6951
0.70175,-0.027099,-0.70077
0.71178,-0.02657,-0.70627
0.7218,-0.026018,-0.71159
0.73183,-0.025441,-0.71674
0.74185,-0.024841,-0.72171
0.75188,-0.024217,-0.7265
0.7619,-0.023567,-0.73111
0.77193,-0.022892,-0.73553
0.78195,-0.022192,-0.73978
0.79198,-0.021466,-0.74384
0.80201,-0.020714,-0.74772
0.81203,-0.019935,-0.75141
0.82206,-0.019129,-0.75492
0.83208,-0.018296,-0.75823
0.84211,-0.017435,-0.76137
0.85213,-0.016547,-0.76431
0.86216,-0.01563,-0.76706
0.87218,-0.014685,-0.76962
0.88221,-0.013711,-0.77199
0.89223,-0.012708,-0.77417
0.90226,-0.011675,-0.77616
0.91228,-0.010612,-0.77795
0.92231,-0.0095198,-0.77956
0.93233,-0.0083968,-0.78097
0.94236,-0.0072432,-0.78218
0.95238,-0.0060585,-0.7832
0.96241,-0.0048427,-0.78403
0.97243,-0.0035952,-0.78466
0.98246,-0.002316,-0.7851
0.99248,-0.0010047,-0.78534
1.0025,0.00033895,-0.78539
1.0125,0.0017152,-0.78525
1.0226,0.0031242,-0.78491
1.0326,0.0045664,-0.78437
1.0426,0.0060418,-0.78364
1.0526,0.0075508,-0.78272
1.0627,0.0090935,-0.7816
1.0727,0.01067,-0.78029
1.0827,0.012281,-0.77878
1.0927,0.013926,-0.77708
1.1028,0.015606,-0.77519
1.1128,0.01732,-0.77311
1.1228,0.019069,-0.77083
1.1328,0.020854,-0.76836
1.1429,0.022673,-0.76571
1.1529,0.024528,-0.76286
1.1629,0.026418,-0.75982
1.1729,0.028344,-0.7566
1.183,0.030305,-0.75319
1.193,0.032302,-0.74959
1.203,0.034335,-0.7458
1.213,0.036403,-0.74183
1.2231,0.038508,-0.73768
1.2331,0.040649,-0.73334
1.2431,0.042825,-0.72882
1.2531,0.045038,-0.72413
1.2632,0.047286,-0.71925
1.2732,0.04957,-0.71419
1.2832,0.051891,-0.70896
1.2932,0.054247,-0.70355
1.3033,0.056639,-0.69796
1.3133,0.059067,-0.6922
1.3233,0.06153,-0.68627
1.3333,0.064029,-0.68017
1.3434,0.066563,-0.67391
1.3534,0.069133,-0.66747
1.3634,0.071738,-0.66087
1.3734,0.074377,-0.65411
1.3835,0.077052,-0.64718
1.3935,0.079761,-0.64009
1.4035,0.082504,-0.63285
1.4135,0.085281,-0.62544
1.4236,0.088092,-0.61789
1.4336,0.090936,-0.61017
1.4436,0.093814,-0.60231
1.4536,0.096724,-0.5943
1.4637,0.099666,-0.58614
1.4737,0.10264,-0.57784
1.4837,0.10565,-0.56939
1.4937,0.10868,-0.5608
1.5038,0.11175,-0.55207
1.5138,0.11485,-0.54321
1.5238,0.11798,-0.53421
1.5338,0.12114,-0.52507
1.5439,0.12432,-0.51581
1.5539,0.12754,-0.50642
1.5639,0.13078,-0.49691
1.5739,0.13405,-0.48727
1.584,0.13735,-0.47751
1.594,0.14067,-0.46763
1.604,0.14401,-0.45763
1.614,0.14738,-0.44753
1.6241,0.15078,-0.43731
1.6341,0.15419,-0.42698
1.6441,0.15763,-0.41655
1.6541,0.16109,-0.40601
1.6642,0.16457,-0.39537
1.6742,0.16807,-0.38464
1.6842,0.17159,-0.37381
1.6942,0.17512,-0.36289
1.7043,0.17868,-0.35187
1.7143,0.18224,-0.34077
1.7243,0.18582,-0.32959
1.7343,0.18942,-0.31832
1.7444,0.19303,-0.30697
1.7544,0.19665,-0.29555
1.7644,0.20027,-0.28406
1.7744,0.20391,-0.27249
1.7845,0.20755,-0.26086
1.7945,0.21121,-0.24916
1.8045,0.21486,-0.2374
1.8145,0.21852,-0.22558
1.8246,0.22218,-0.21371
1.8346,0.22584,-0.20178
1.8446,0.22951,-0.1898
1.8546,0.23317,-0.17778
1.8647,0.23682,-0.16571
1.8747,0.24047,-0.1536
1.8847,0.24412,-0.14145
1.8947,0.24775,-0.12927
1.9048,0.25138,-0.11706
1.9148,0.255,-0.10481
1.9248,0.2586,-0.092544
1.9348,0.26218,-0.080251
1.9449,0.26575,-0.067939
1.9549,0.2693,-0.055609
1.9649,0.27283,-0.043266
1.9749,0.27634,-0.030912
1.985,0.27982,-0.01855
1.995,0.28328,-0.0061839
2.005,0.28671,0.0061839
2.015,0.29011,0.01855
2.0251,0.29347,0.030912
2.0351,0.2968,0.043266
2.0451,0.3001,0.055609
2.0551,0.30335,0.067939
2.0652,0.30657,0.080251
2.0752,0.30974,0.092544
2.0852,0.31286,0.10481
2.0952,0.31594,0.11706
2.1053,0.31896,0.12927
2.1153,0.32193,0.14145
2.1253,0.32485,0.1536
2.1353,0.32771,0.16571
2.1454,0.33051,0.17778
2.1554,0.33324,0.1898
2.1654,0.33591,0.20178
2.1754,0.33851,0.21371
2.1855,0.34104,0.22558
2.1955,0.34349,0.2374
2.2055,0.34587,0.24916
2.2155,0.34817,0.26086
2.2256,0.35039,0.27249
2.2356,0.35252,0.28406
2.2456,0.35456,0.29555
2.2556,0.35651,0.30697
2.2657,0.35837,0.31832
2.2757,0.36013,0.32959
2.2857,0.36179,0.34077
2.2957,0.36334,0.35187
2.3058,0.36479,0.36289
2.3158,0.36613,0.37381
2.3258,0.36736,0.38464
2.3358,0.36847,0.39537
2.3459,0.36947,0.40601
2.3559,0.37033,0.41655
2.3659,0.37108,0.42698
2.3759,0.37169,0.43731
2.386,0.37217,0.44753
2.396,0.37252,0.45763
2.406,0.37272,0.46763
2.416,0.37278,0.47751
2.4261,0.3727,0.48727
2.4361,0.37247,0.49691
2.4461,0.37208,0.50642
2.4561,0.37153,0.51581
2.4662,0.37082,0.52507
2.4762,0.36995,0.53421
2.4862,0.36891,0.54321
2.4962,0.3677,0.55207
2.5063,0.36631,0.5608
2.5163,0.36475,0.56939
2.5263,0.363,0.57784
2.5363,0.36106,0.58614
2.5464,0.35893,0.5943
2.5564,0.35661,0.60231
2.5664,0.35409,0.61017
2.5764,0.35137,0.61789
2.5865,0.34844,0.62544
2.5965,0.3453,0.63285
2.6065,0.34195,0.64009
2.6165,0.33838,0.64718
2.6266,0.33459,0.65411
2.6366,0.33058,0.66087
2.6466,0.32633,0.66747
2.6566,0.32185,0.67391
2.6667,0.31714,0.68017
2.6767,0.31218,0.68627
2.6867,0.30698,0.6922
2.6967,0.30153,0.69796
2.7068,0.29583,0.70355
2.7168,0.28987,0.70896
2.7268,0.28365,0.71419
2.7368,0.27717,0.71925
2.7469,0.27042,0.72413
2.7569,0.2634,0.72882
2.7669,0.2561,0.73334
2.7769,0.24852,0.73768
2.787,0.24066,0.74183
2.797,0.23251,0.7458
2.807,0.22407,0.74959
2.817,0.21534,0.75319
2.8271,0.20631,0.7566
2.8371,0.19697,0.75982
2.8471,0.18733,0.76286
2.8571,0.17738,0.76571
2.8672,0.16712,0.76836
2.8772,0.15655,0.77083
2.8872,0.14565,0.77311
2.8972,0.13443,0.77519
2.9073,0.12288,0.77708
2.9173,0.111,0.77878
2.9273,0.098791,0.78029
2.9373,0.086244,0.7816
2.9474,0.073357,0.78272
2.9574,0.060126,0.78364
2.9674,0.04655,0.78437
2.9774,0.032624,0.78491
2.9875,0.018347,0.78525
2.9975,0.003714,0.78539
3.0075,-0.011276,0.78534
3.0175,-0.026627,0.7851
3.0276,-0.042342,0.78466
3.0376,-0.058422,0.78403
3.0476,-0.07487,0.7832
3.0576,-0.091689,0.78218
3.0677,-0.10888,0.78097
3.0777,-0.12645,0.77956
3.0877,-0.14439,0.77795
3.0977,-0.16272,0.77616
3.1078,-0.18143,0.77417
3.1178,-0.20052,0.77199
3.1278,-0.21999,0.76962
3.1378,-0.23985,0.76706
3.1479,-0.2601,0.76431
3.1579,-0.28074,0.76137
3.1679,-0.30177,0.75823
3.1779,-0.3232,0.75492
3.188,-0.34501,0.75141
3.198,-0.36723,0.74772
3.208,-0.38983,0.74384
3.218,-0.41283,0.73978
3.2281,-0.43623,0.73553
3.2381,-0.46002,0.73111
3.2481,-0.48421,0.7265
3.2581,-0.5088,0.72171
3.2682,-0.53378,0.71674
3.2782,-0.55916,0.71159
3.2882,-0.58494,0.70627
3.2982,-0.61111,0.70077
3.3083,-0.63767,0.6951
3.3183,-0.66463,0.68926
3.3283,-0.69198,0.68325
3.3383,-0.71972,0.67706
3.3484,-0.74786,0.67071
3.3584,-0.77637,0.66419
3.3684,-0.80528,0.65751
3.3784,-0.83457,0.65066
3.3885,-0.86424,0.64366
3.3985,-0.89429,0.63649
3.4085,-0.92471,0.62916
3.4185,-0.95551,0.62168
3.4286,-0.98668,0.61405
3.4386,-1.0182,0.60626
3.4486,-1.0501,0.59832
3.4586,-1.0824,0.59024
3.4687,-1.115,0.58201
3.4787,-1.148,0.57363
3.4887,-1.1813,0.56511
3.4987,-1.2149,0.55645
3.5088,-1.2489,0.54766
3.5188,-1.2832,0.53872
3.5288,-1.3179,0.52966
3.5388,-1.3528,0.52046
3.5489,-1.3881,0.51113
3.5589,-1.4237,0.50168
3.5689,-1.4596,0.4921
3.5789,-1.4958,0.4824
3.589,-1.5323,0.47258
3.599,-1.569,0.46265
3.609,-1.606,0.45259
3.619,-1.6433,0.44243
3.6291,-1.6809,0.43216
3.6391,-1.7186,0.42178
3.6491,-1.7567,0.41129
3.6591,-1.7949,0.4007
3.6692,-1.8334,0.39002
3.6792,-1.8721,0.37924
3.6892,-1.9109,0.36836
3.6992,-1.95,0.35739
3.7093,-1.9892,0.34633
3.7193,-2.0286,0.33519
3.7293,-2.0682,0.32396
3.7393,-2.1079,0.31266
3.7494,-2.1477,0.30127
3.7594,-2.1876,0.28981
3.7694,-2.2277,0.27828
3.7794,-2.2678,0.26668
3.7895,-2.308,0.25502
3.7995,-2.3483,0.24329
3.8095,-2.3886,0.2315
3.8195,-2.429,0.21965
3.8296,-2.4693,0.20775
3.8396,-2.5097,0.1958
3.8496,-2.5501,0.1838
3.8596,-2.5904,0.17175
3.8697,-2.6307,0.15966
3.8797,-2.6709,0.14753
3.8897,-2.711,0.13537
3.8997,-2.751,0.12317
3.9098,-2.791,0.11094
3.9198,-2.8307,0.098682
3.9298,-2.8703,0.0864
3.9398,-2.9098,0.074097
3.9499,-2.949,0.061776
3.9599,-2.9881,0.049439
3.9699,-3.0269,0.03709
3.9799,-3.0654,0.024732
3.99,-3.1036,0.012367
4,-3.1416,2.8855e-16
